instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g42,g53,ll,55,71,9031500202,1000.01,1,48235454,4.11323,6696408841,6696408841,0,,,0,MISSING_DATA
g42,g54,ll,47,41,5051042573,1000.02,1,2282189863,438.641,4688093355,4688093355,0,,,0,MISSING_DATA
g42,g55,ll,47,47,6194549626,1000.01,1,25486623,3.89774,5389486118,5389486118,0,,,0,MISSING_DATA
g42,g56,ll,49,44,5215769037,1000.01,1,2712970534,513.974,4912293259,4912293259,0,,,0,MISSING_DATA
g42,g57,ll,45,40,2328545920,1000.02,1,24057438,10.4296,2255603654,2255603654,0,,,0,MISSING_DATA
g42,g58,ll,47,50,3441179219,1000.01,1,2198329,0.67741,3355775389,3355775389,0,,,0,MISSING_DATA
g42,g59,ll,46,38,2883338400,1000.02,1,56348928,19.2595,2822072337,2822072337,0,,,0,MISSING_DATA
g42,g60,ll,47,64,4937213023,1000.03,1,1027,0.000272441,4816274209,4816274209,0,,,0,MISSING_DATA
g42,g61,ll,60,90,4948990407,1000.02,1,516769,0.0953689,3992190514,3992190514,0,,,0,MISSING_DATA
g42,g62,ll,42,32,4045353659,1000.02,1,4252,0.00112937,3952995838,3952995838,0,,,0,MISSING_DATA
g42,g63,ll,73,143,4350357614,1000.02,1,1690443351,385.747,3650779467,3650779467,0,,,0,MISSING_DATA
g42,g64,ll,36,33,11401946952,1000.02,1,9344706014,780.925,9161611431,9161611431,0,,,0,MISSING_DATA
g42,g65,ll,52,54,6001895894,1000.01,1,43178862,6.30795,5213888461,5213888461,0,,,0,MISSING_DATA
g42,g66,ll,50,53,4470388690,1000.02,1,88633471,17.4496,3955540452,3955540452,0,,,0,MISSING_DATA
g42,g67,ll,49,50,6461741676,1000.03,1,30652,0.00527215,5485637765,5485637765,0,,,0,MISSING_DATA
g42,g68,ll,66,117,7743255972,1000.02,1,22649361,2.3473,6104088786,6104088786,0,,,0,MISSING_DATA
g42,g69,ll,62,105,1218585372,1000.01,1,129798,0.0447227,1076717493,1076717493,0,,,0,MISSING_DATA
g42,g70,ll,48,54,790932142,1000.02,1,2012801,2.09381,736782183,736782183,0,,,0,MISSING_DATA
g42,g71,ll,58,90,1206400620,1000.02,1,942,0.00108174,1093703874,1093703874,0,,,0,MISSING_DATA
g42,g72,ll,40,31,626525860,1000.03,1,35823941,56.6152,624595072,624595072,0,,,0,MISSING_DATA
g42,g73,ll,61,109,2465763652,1000.02,1,526837384,211.054,2398640406,2398640406,0,,,0,MISSING_DATA
g42,g74,ll,27,8,1661138653,1000.02,1,28,7.08E-05,1656562574,1656562574,0,,,0,MISSING_DATA
g42,g75,ll,35,20,2303465463,1000.02,1,21629084,9.37957,2284543113,2284543113,0,,,0,MISSING_DATA
g42,g76,ll,26,5,5500467056,1000.02,1,27,6.45E-05,5427185172,5427185172,0,,,0,MISSING_DATA
g42,g77,ll,23,0,2394624772,1000.02,1,24,5.76E-05,2384258894,2384258894,0,,,0,MISSING_DATA
g42,g78,ll,48,49,6084012301,1000.01,1,17369375,2.82409,5267589782,5267589782,0,,,0,MISSING_DATA
g42,g79,ll,47,47,2946845291,1000.02,1,86778215,19.7583,2653423513,2653423513,0,,,0,MISSING_DATA
g42,g80,ll,51,60,741962889,1000.02,1,862118,1.12149,734305503,734305503,0,,,0,MISSING_DATA
g42,g81,ll,49,51,2229330022,1000.02,1,2517,0.00237701,1985240862,1985240862,0,,,0,MISSING_DATA
