instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs10_b03_s100.A00,mcs10_b03_s100.B00,ll_lum,61,48,19149733165,1000.02,1,92986856,5.29818,14281824449,14281824449,0
mcs10_b03_s100.A01,mcs10_b03_s100.B01,ll_lum,64,51,9461154359,1000.01,1,36033649,5.25266,8527381566,8527381566,0
mcs10_b03_s100.A02,mcs10_b03_s100.B02,ll_lum,61,52,14519401092,1000.02,1,4527021877,275.96,11616546878,11616546878,0
mcs10_b03_s100.A03,mcs10_b03_s100.B03,ll_lum,62,52,13415483150,1000.02,1,3282,0.000604554,10949040204,10949040204,0
mcs10_b03_s100.A04,mcs10_b03_s100.B04,ll_lum,64,51,9701863172,1000.01,1,7712097475,685.747,8653751270,8653751270,0
mcs10_b03_s100.A05,mcs10_b03_s100.B05,ll_lum,64,51,13101467950,1000.01,1,3054375075,209.453,11093630059,11093630059,0
mcs10_b03_s100.A06,mcs10_b03_s100.B06,ll_lum,73,64,6686196569,1000.01,1,74256986,11.4033,4449774935,4449774935,0
mcs10_b03_s100.A07,mcs10_b03_s100.B07,ll_lum,67,51,14643616527,1000.02,1,938586623,76.4138,11746547781,11746547781,0
mcs10_b03_s100.A08,mcs10_b03_s100.B08,ll_lum,59,46,19512751225,1000.02,1,2557222823,138.717,17065710092,17065710092,0
mcs10_b03_s100.A09,mcs10_b03_s100.B09,ll_lum,69,60,6386885935,1000.02,1,4702860774,717.957,5282525316,5282525316,0
mcs10_b03_s40.A00,mcs10_b03_s40.B00,ll_lum,31,27,93167964,12.9788,0,9166382,1.3062,63352029,63352029,0
mcs10_b03_s40.A01,mcs10_b03_s40.B01,ll_lum,31,24,27149265,4.04511,0,785338,0.106773,20568487,20568487,0
mcs10_b03_s40.A02,mcs10_b03_s40.B02,ll_lum,31,26,190682906,24.1399,0,164935380,20.6181,135252130,135252130,0
mcs10_b03_s40.A03,mcs10_b03_s40.B03,ll_lum,31,24,88320991,11.8423,0,19835249,2.63475,60993577,60993577,0
mcs10_b03_s40.A04,mcs10_b03_s40.B04,ll_lum,31,23,36570782,5.0628,0,135537,0.0151948,26053440,26053440,0
mcs10_b03_s40.A05,mcs10_b03_s40.B05,ll_lum,31,28,49093067,6.79744,0,14740393,1.95736,34685072,34685072,0
mcs10_b03_s40.A06,mcs10_b03_s40.B06,ll_lum,31,25,92988302,12.7068,0,58044271,7.90733,65318651,65318651,0
mcs10_b03_s40.A07,mcs10_b03_s40.B07,ll_lum,30,24,628732645,80.2414,0,2368039,0.283325,441099512,441099512,0
mcs10_b03_s40.A08,mcs10_b03_s40.B08,ll_lum,31,27,161371650,21.4034,0,2407762,0.271908,113811443,113811443,0
mcs10_b03_s40.A09,mcs10_b03_s40.B09,ll_lum,31,28,35343160,4.77754,0,162355,0.0180528,24730014,24730014,0
mcs10_b03_s50.A00,mcs10_b03_s50.B00,ll_lum,39,31,6330983881,875.859,0,1646026396,222.657,4424673157,4424673157,0
mcs10_b03_s50.A01,mcs10_b03_s50.B01,ll_lum,40,29,719604983,101.91,0,598101214,83.5295,520914851,520914851,0
mcs10_b03_s50.A02,mcs10_b03_s50.B02,ll_lum,40,30,2472049784,365.289,0,2437321109,359.931,1770100441,1770100441,0
mcs10_b03_s50.A03,mcs10_b03_s50.B03,ll_lum,40,31,2069669200,297.109,0,2042210621,293.029,1440679173,1440679173,0
mcs10_b03_s50.A04,mcs10_b03_s50.B04,ll_lum,39,32,1635591887,245.177,0,170253666,23.5608,1190329962,1190329962,0
mcs10_b03_s50.A05,mcs10_b03_s50.B05,ll_lum,39,29,2292565846,331.099,0,35452110,4.19925,1605170459,1605170459,0
mcs10_b03_s50.A06,mcs10_b03_s50.B06,ll_lum,39,33,7122982404,1000.02,1,5030398797,708.636,5191428844,5191428844,0
mcs10_b03_s50.A07,mcs10_b03_s50.B07,ll_lum,39,33,1787692386,257.6,0,50859614,7.44047,1315408766,1315408766,0
mcs10_b03_s50.A08,mcs10_b03_s50.B08,ll_lum,39,30,1366861063,206.296,0,331283272,48.0495,978782682,978782682,0
mcs10_b03_s50.A09,mcs10_b03_s50.B09,ll_lum,39,27,1905557126,286.433,0,227197514,33.1122,1363458606,1363458606,0
mcs10_b03_s60.A00,mcs10_b03_s60.B00,ll_lum,49,35,6389074994,1000.01,1,6205742763,968.492,4528424192,4528424192,0
mcs10_b03_s60.A01,mcs10_b03_s60.B01,ll_lum,46,40,7079061937,1000.02,1,1719434733,238.056,4925200673,4925200673,0
mcs10_b03_s60.A02,mcs10_b03_s60.B02,ll_lum,45,34,6581968867,1000.02,1,2848998515,420.746,4629945091,4629945091,0
mcs10_b03_s60.A03,mcs10_b03_s60.B03,ll_lum,46,41,6553402183,1000.01,1,193430669,25.2109,4625684388,4625684388,0
mcs10_b03_s60.A04,mcs10_b03_s60.B04,ll_lum,46,36,7353278241,1000.02,1,6709352766,897.096,5482250101,5482250101,0
mcs10_b03_s60.A05,mcs10_b03_s60.B05,ll_lum,46,35,6334461360,1000.01,1,243750059,32.6605,4738943181,4738943181,0
mcs10_b03_s60.A06,mcs10_b03_s60.B06,ll_lum,48,35,6290252953,1000.02,1,1693863859,241.467,4436414984,4436414984,0
mcs10_b03_s60.A07,mcs10_b03_s60.B07,ll_lum,47,34,6679370087,1000.02,1,1451592402,194.28,4693290182,4693290182,0
mcs10_b03_s60.A08,mcs10_b03_s60.B08,ll_lum,46,31,7643812489,1000.02,1,5738228423,735.49,5058205197,5058205197,0
mcs10_b03_s60.A09,mcs10_b03_s60.B09,ll_lum,46,37,7246138460,1000.01,1,5155886664,667.625,4968903638,4968903638,0
mcs10_b03_s70.A00,mcs10_b03_s70.B00,ll_lum,50,38,7022096573,1000.02,1,2249561883,313.484,5145279890,5145279890,0
mcs10_b03_s70.A01,mcs10_b03_s70.B01,ll_lum,42,32,18597981449,1000.02,1,411223781,23.0266,14670806369,14670806369,0
mcs10_b03_s70.A02,mcs10_b03_s70.B02,ll_lum,53,40,4607495915,1000.02,1,2582744010,437.209,3336466155,3336466155,0
mcs10_b03_s70.A03,mcs10_b03_s70.B03,ll_lum,51,46,4159422979,1000,1,2971324549,698.77,2811241695,2811241695,0
mcs10_b03_s70.A04,mcs10_b03_s70.B04,ll_lum,49,40,6659733525,1000.02,1,3646633229,477.504,5218640600,5218640600,0
mcs10_b03_s70.A05,mcs10_b03_s70.B05,ll_lum,52,39,3588331405,1000.01,1,2467594317,664.828,2465995408,2465995408,0
mcs10_b03_s70.A06,mcs10_b03_s70.B06,ll_lum,51,39,4188592030,1000,1,55361617,9.73365,2796708722,2796708722,0
mcs10_b03_s70.A07,mcs10_b03_s70.B07,ll_lum,53,46,3829283131,1000.01,1,555841329,100.883,2592783390,2592783390,0
mcs10_b03_s70.A08,mcs10_b03_s70.B08,ll_lum,52,40,3737620150,1000.01,1,404702558,102.696,3224570348,3224570348,0
mcs10_b03_s70.A09,mcs10_b03_s70.B09,ll_lum,51,41,3377969948,1000.02,1,64850436,17.6414,2441723511,2441723511,0
mcs10_b03_s80.A00,mcs10_b03_s80.B00,ll_lum,49,38,9814449072,1000.02,1,10639830,0.821566,8492138859,8492138859,0
mcs10_b03_s80.A01,mcs10_b03_s80.B01,ll_lum,59,43,9511152094,1000.01,1,6746919941,627.855,7124757585,7124757585,0
mcs10_b03_s80.A02,mcs10_b03_s80.B02,ll_lum,57,46,9212856779,1000.01,1,3840798400,307.223,6718276342,6718276342,0
mcs10_b03_s80.A03,mcs10_b03_s80.B03,ll_lum,58,49,7064077566,1000.02,1,1211926044,158.935,4933146865,4933146865,0
mcs10_b03_s80.A04,mcs10_b03_s80.B04,ll_lum,56,44,8160705624,1000.02,1,6323046741,741.633,6566473666,6566473666,0
mcs10_b03_s80.A05,mcs10_b03_s80.B05,ll_lum,59,48,7677560087,1000.02,1,558945869,63.2264,5257792222,5257792222,0
mcs10_b03_s80.A06,mcs10_b03_s80.B06,ll_lum,58,48,8232167403,1000.02,1,2795883456,331.372,5357508831,5357508831,0
mcs10_b03_s80.A07,mcs10_b03_s80.B07,ll_lum,57,44,8261302159,1000.03,1,1115365852,103.073,5766216465,5766216465,0
mcs10_b03_s80.A08,mcs10_b03_s80.B08,ll_lum,57,46,8240911773,1000.02,1,4069590955,475.854,5792669155,5792669155,0
mcs10_b03_s80.A09,mcs10_b03_s80.B09,ll_lum,61,49,6919657296,1000.02,1,279589232,36.3754,4716119263,4716119263,0
mcs10_b03_s90.A00,mcs10_b03_s90.B00,ll_lum,63,53,10793485484,1000.02,1,7229773149,599.253,9191271666,9191271666,0
mcs10_b03_s90.A01,mcs10_b03_s90.B01,ll_lum,57,43,24543657136,1000.01,1,28045197,1.09853,18585052978,18585052978,0
mcs10_b03_s90.A02,mcs10_b03_s90.B02,ll_lum,63,55,8297514080,1000.02,1,177817304,21.1657,6158535064,6158535064,0
mcs10_b03_s90.A03,mcs10_b03_s90.B03,ll_lum,56,48,25605434119,1000.02,1,481,0.00014077,19525243682,19525243682,0
mcs10_b03_s90.A04,mcs10_b03_s90.B04,ll_lum,58,45,13431073698,1000.01,1,1717598463,97.4874,10952156853,10952156853,0
mcs10_b03_s90.A05,mcs10_b03_s90.B05,ll_lum,65,54,6856633681,1000.02,1,686815862,84.3453,5113795855,5113795855,0
mcs10_b03_s90.A06,mcs10_b03_s90.B06,ll_lum,53,42,12298846558,1000.02,1,87,5.32E-05,11187791919,11187791919,0
mcs10_b03_s90.A07,mcs10_b03_s90.B07,ll_lum,65,49,6773112469,1000.02,1,2064986089,304.688,4963676227,4963676227,0
mcs10_b03_s90.A08,mcs10_b03_s90.B08,ll_lum,64,54,7638445607,1000.02,1,4867947689,632.404,5187891327,5187891327,0
mcs10_b03_s90.A09,mcs10_b03_s90.B09,ll_lum,65,58,9157242409,1000.01,1,8570523038,938.586,6699957014,6699957014,0
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,ll_lum,61,49,15459520599,1000.01,1,1367,0.000270556,13118353925,13118353925,0
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,ll_lum,68,49,16602489758,1000.01,1,38345441,5.66923,15055524482,15055524482,0
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,ll_lum,69,54,18805005360,1000.02,1,16482817,0.641456,16240665412,16240665412,0
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,ll_lum,68,53,8374351233,1000.02,1,2444396362,273.873,5678601056,5678601056,0
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,ll_lum,68,53,14784771602,1000.02,1,2181045306,131.712,13086476254,13086476254,0
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,ll_lum,69,52,23139839619,1000.01,1,7046372553,319.647,19416635932,19416635932,0
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,ll_lum,70,59,7074819349,1000.02,1,369328201,57.0276,5104144028,5104144028,0
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,ll_lum,68,52,22368894936,1000.02,1,92304191,5.97547,16779293424,16779293424,0
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,ll_lum,54,41,26556249395,1000.01,1,54,7.34E-05,18982332136,18982332136,0
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,ll_lum,67,54,18244104066,1000.02,1,48766709,2.0261,16108191982,16108191982,0
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,ll_lum,32,28,55128772,7.55298,0,54284861,7.43427,38267430,38267430,0
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,ll_lum,31,27,223364262,28.4094,0,155776126,19.8025,167342263,167342263,0
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,ll_lum,32,25,34344209,4.67736,0,34314625,4.67299,23935511,23935511,0
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,ll_lum,31,25,114771689,15.3559,0,38949966,4.82691,81804074,81804074,0
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,ll_lum,32,28,29062836,3.70121,0,25089638,3.13273,20335848,20335848,0
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,ll_lum,31,22,87702139,11.3875,0,65686763,8.42126,60177125,60177125,0
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,ll_lum,31,23,49615638,6.91845,0,15476399,2.13902,34596476,34596476,0
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,ll_lum,31,27,118031693,15.3264,0,55829228,7.20313,82020945,82020945,0
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,ll_lum,31,24,97352445,12.9254,0,12822375,1.43427,70166190,70166190,0
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,ll_lum,32,25,19377355,2.85833,0,17250944,2.54614,14325434,14325434,0
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,ll_lum,40,33,2379851491,335.678,0,2126931374,296.667,1713237004,1713237004,0
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,ll_lum,39,36,5909383281,830.763,0,719416807,96.6689,4154817344,4154817344,0
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,ll_lum,39,26,3139558720,438.894,0,1552793021,204.934,2300201267,2300201267,0
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,ll_lum,38,31,7289648406,1000.02,1,260356963,33.3911,5226958182,5226958182,0
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,ll_lum,39,30,7077559613,987.76,0,5432721996,748.496,4981818826,4981818826,0
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,ll_lum,39,30,6613756975,936.392,0,4504584018,636.344,4694875189,4694875189,0
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,ll_lum,40,30,1163961322,168.624,0,831121032,119.384,819597802,819597802,0
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,ll_lum,40,31,137720518,21.2826,0,31748503,4.27586,98469263,98469263,0
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,ll_lum,39,31,4288926911,632.108,0,350387192,48.6117,3061969084,3061969084,0
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,ll_lum,40,28,1232421182,181.112,0,1175778120,172.818,874325719,874325719,0
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,ll_lum,39,31,22201281648,1000.02,1,285883260,13.0625,18118230130,18118230130,0
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,ll_lum,47,35,7157636526,1000.01,1,4149073330,517.532,5266220767,5266220767,0
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,ll_lum,47,41,6289463440,1000.02,1,292468432,38.2457,4453950398,4453950398,0
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,ll_lum,40,32,14895275782,1000.02,1,38,2.84E-05,11689875564,11689875564,0
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,ll_lum,47,36,6267423109,1000.01,1,647309885,94.0198,4515107935,4515107935,0
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,ll_lum,44,35,7383460482,1000.02,1,5646291,0.662014,5086729965,5086729965,0
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,ll_lum,47,38,6622400238,1000.02,1,3484579541,518.971,4696196874,4696196874,0
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,ll_lum,44,35,7192845691,1000.01,1,998086809,131.452,4945348234,4945348234,0
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,ll_lum,46,40,7031879591,1000.01,1,1645258502,214.148,4717372910,4717372910,0
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,ll_lum,45,36,8434886283,1000.01,1,5661854737,569.877,6266827955,6266827955,0
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,ll_lum,43,31,22754583917,1000.03,1,200,6.73E-05,18036943176,18036943176,0
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,ll_lum,53,47,9024268076,1000.02,1,6725091486,634.635,7014486894,7014486894,0
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,ll_lum,50,39,7238000182,1000.03,1,875007657,69.768,5447901594,5447901594,0
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,ll_lum,50,38,14872166161,1000.01,1,3935412667,252.528,12785616518,12785616518,0
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,ll_lum,45,31,9382876858,1000.02,1,65694166,7.51455,7810762328,7810762328,0
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,ll_lum,51,40,7808054388,1000.01,1,132100716,13.0099,5337764467,5337764467,0
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,ll_lum,47,39,20424553963,1000.01,1,7746962617,364.468,16845502895,16845502895,0
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,ll_lum,52,42,7572437283,1000.01,1,7447980961,983.218,5096425761,5096425761,0
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,ll_lum,51,43,7441815833,1000.02,1,1009566528,128.5,5116259319,5116259319,0
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,ll_lum,47,38,14319107649,1000.01,1,1421471,0.147202,11431597259,11431597259,0
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,ll_lum,57,46,8442629623,1000.02,1,4780031728,525.229,6331536873,6331536873,0
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,ll_lum,54,43,11995820764,1000.02,1,5709641731,469.845,10117902855,10117902855,0
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,ll_lum,60,49,6651243464,1000.01,1,5706291424,850.96,4840716476,4840716476,0
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,ll_lum,55,44,21051802789,1000.02,1,1070982824,49.583,17699579263,17699579263,0
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,ll_lum,58,48,7689365244,1000.01,1,1712913468,214.324,5087601577,5087601577,0
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,ll_lum,60,44,8193200671,1000.02,1,6220770002,672.298,6609763349,6609763349,0
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,ll_lum,52,34,8741871164,1000.01,1,2651802973,307.927,6977536379,6977536379,0
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,ll_lum,58,45,6345145087,1000.02,1,470914000,69.8555,4723060995,4723060995,0
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,ll_lum,52,41,9043063596,1000.02,1,1107608846,118.168,7519926921,7519926921,0
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,ll_lum,53,41,23811165870,1000.02,1,1678712885,73.655,19041154095,19041154095,0
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,ll_lum,59,50,19103060257,1000.02,1,2731223,0.120634,15876752880,15876752880,0
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,ll_lum,66,54,9221838070,1000.02,1,7080326476,664.362,6979228677,6979228677,0
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,ll_lum,65,53,7001862345,1000.01,1,390823954,55.0372,4836375215,4836375215,0
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,ll_lum,67,58,7005789389,1000.01,1,1411023009,197.624,4666735231,4666735231,0
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,ll_lum,66,53,9393265810,1000.01,1,8575150000,878.057,7242198296,7242198296,0
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,ll_lum,63,52,5963871662,1000.02,1,3242775138,541.744,4894076295,4894076295,0
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,ll_lum,66,51,6370498461,1000.02,1,1080576464,153.662,4708513129,4708513129,0
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,ll_lum,54,43,20085975350,1000.02,1,10981258828,537.225,17672851494,17672851494,0
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,ll_lum,57,46,19890030589,1000.01,1,3235921611,161.303,17893984689,17893984689,0
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,ll_lum,55,46,15440679354,1000.01,1,1451035,0.0592086,13495223513,13495223513,0
mcs10_b06_s100.A00,mcs10_b06_s100.B00,ll_lum,54,62,5904000082,1000.01,1,1662953942,285.868,3860055190,3860055190,0
mcs10_b06_s100.A01,mcs10_b06_s100.B01,ll_lum,51,61,5891906307,1000.02,1,1476751483,234.135,3683265755,3683265755,0
mcs10_b06_s100.A02,mcs10_b06_s100.B02,ll_lum,56,61,5999349256,1000.02,1,2304894680,377.647,3730299040,3730299040,0
mcs10_b06_s100.A03,mcs10_b06_s100.B03,ll_lum,54,55,6435839621,1000.02,1,5607744421,866.045,4051776053,4051776053,0
mcs10_b06_s100.A04,mcs10_b06_s100.B04,ll_lum,50,52,6449901859,1000.02,1,3148264805,493.107,4139605387,4139605387,0
mcs10_b06_s100.A05,mcs10_b06_s100.B05,ll_lum,54,57,5899125925,1000.03,1,2100503732,355.526,3623679459,3623679459,0
mcs10_b06_s100.A06,mcs10_b06_s100.B06,ll_lum,56,60,6328988295,1000.02,1,1512530936,235.637,4184213065,4184213065,0
mcs10_b06_s100.A07,mcs10_b06_s100.B07,ll_lum,52,55,7665403071,1000.02,1,1973554855,234.434,5091170941,5091170941,0
mcs10_b06_s100.A08,mcs10_b06_s100.B08,ll_lum,51,53,6343348573,1000.01,1,4284042639,662.919,3963177391,3963177391,0
mcs10_b06_s100.A09,mcs10_b06_s100.B09,ll_lum,54,61,7296141183,1000.01,1,3555466779,412.928,4761277644,4761277644,0
mcs10_b06_s70.A00,mcs10_b06_s70.B00,ll_lum,39,50,6107154536,1000.01,1,467919003,76.1448,3804344164,3804344164,0
mcs10_b06_s70.A01,mcs10_b06_s70.B01,ll_lum,38,39,6622939278,1000.02,1,73496196,9.42407,4410051056,4410051056,0
mcs10_b06_s70.A02,mcs10_b06_s70.B02,ll_lum,40,54,6197562409,1000.02,1,800948155,121.942,3937571653,3937571653,0
mcs10_b06_s70.A03,mcs10_b06_s70.B03,ll_lum,38,36,6498099944,1000.02,1,1828223422,270.464,4339529341,4339529341,0
mcs10_b06_s70.A04,mcs10_b06_s70.B04,ll_lum,38,35,6540916782,1000.01,1,694961725,100.912,4483989085,4483989085,0
mcs10_b06_s70.A05,mcs10_b06_s70.B05,ll_lum,41,41,6065664855,1000.02,1,4159789503,689.462,3882211690,3882211690,0
mcs10_b06_s70.A06,mcs10_b06_s70.B06,ll_lum,37,35,8357062770,1000.02,1,6266282773,745.427,5806187165,5806187165,0
mcs10_b06_s70.A07,mcs10_b06_s70.B07,ll_lum,37,42,6581417223,1000.02,1,1857425820,261.529,4251781956,4251781956,0
mcs10_b06_s70.A08,mcs10_b06_s70.B08,ll_lum,39,43,6096211542,1000.02,1,664236291,109.554,3990234951,3990234951,0
mcs10_b06_s70.A09,mcs10_b06_s70.B09,ll_lum,40,52,6376897687,1000,1,718753003,107.355,3973674785,3973674785,0
mcs10_b06_s80.A00,mcs10_b06_s80.B00,ll_lum,42,43,6465259443,1000.02,1,832785801,119.072,4032226006,4032226006,0
mcs10_b06_s80.A01,mcs10_b06_s80.B01,ll_lum,44,57,6450791172,1000.01,1,1596324047,236.527,4124469174,4124469174,0
mcs10_b06_s80.A02,mcs10_b06_s80.B02,ll_lum,43,39,6596890079,1000.01,1,1042823845,155.205,4250574123,4250574123,0
mcs10_b06_s80.A03,mcs10_b06_s80.B03,ll_lum,42,39,6033356205,1000,1,76635634,12.1261,3866814083,3866814083,0
mcs10_b06_s80.A04,mcs10_b06_s80.B04,ll_lum,45,46,6257671852,1000.02,1,503503857,74.9024,4071590818,4071590818,0
mcs10_b06_s80.A05,mcs10_b06_s80.B05,ll_lum,43,56,6073952227,1000.02,1,17756342,3.03385,3713171934,3713171934,0
mcs10_b06_s80.A06,mcs10_b06_s80.B06,ll_lum,46,61,5805002508,1000.02,1,1088956447,179.299,3592975169,3592975169,0
mcs10_b06_s80.A07,mcs10_b06_s80.B07,ll_lum,45,58,6292190324,1000.02,1,1633368396,261.05,3999682590,3999682590,0
mcs10_b06_s80.A08,mcs10_b06_s80.B08,ll_lum,42,36,6228280868,1000.01,1,11815497,1.50933,4126097560,4126097560,0
mcs10_b06_s80.A09,mcs10_b06_s80.B09,ll_lum,43,45,6260104801,1000.02,1,5995303,0.645541,4016317620,4016317620,0
mcs10_b06_s90.A00,mcs10_b06_s90.B00,ll_lum,48,50,6071790638,1000.02,1,1747979922,287.515,3899604322,3899604322,0
mcs10_b06_s90.A01,mcs10_b06_s90.B01,ll_lum,46,61,6646988263,1000.02,1,13849285,1.92379,4174708227,4174708227,0
mcs10_b06_s90.A02,mcs10_b06_s90.B02,ll_lum,49,56,6404486277,1000.02,1,5753336667,883.448,4004967601,4004967601,0
mcs10_b06_s90.A03,mcs10_b06_s90.B03,ll_lum,48,52,6525092583,1000.02,1,1096561064,162.788,4266986725,4266986725,0
mcs10_b06_s90.A04,mcs10_b06_s90.B04,ll_lum,48,45,6132821791,1000.02,1,1405640349,229.245,3842512657,3842512657,0
mcs10_b06_s90.A05,mcs10_b06_s90.B05,ll_lum,45,40,6876151963,1000.02,1,5900595807,849.17,4441246567,4441246567,0
mcs10_b06_s90.A06,mcs10_b06_s90.B06,ll_lum,50,52,5767501525,1000.01,1,17437143,2.24605,3651474736,3651474736,0
mcs10_b06_s90.A07,mcs10_b06_s90.B07,ll_lum,47,46,6411304786,1000.01,1,96143555,14.7229,4180250305,4180250305,0
mcs10_b06_s90.A08,mcs10_b06_s90.B08,ll_lum,50,68,6132720099,1000.01,1,2527950008,399.633,3742004098,3742004098,0
mcs10_b06_s90.A09,mcs10_b06_s90.B09,ll_lum,49,46,6640745486,1000.01,1,415408999,62.7132,4279106608,4279106608,0
mcs10_b06m_s100.A00,mcs10_b06m_s100.B00,ll_lum,52,51,5957655000,1000.02,1,1885187,0.263108,3846633754,3846633754,0
mcs10_b06m_s100.A01,mcs10_b06m_s100.B01,ll_lum,52,48,6358890841,1000.01,1,757497363,109.503,3966919289,3966919289,0
mcs10_b06m_s100.A02,mcs10_b06m_s100.B02,ll_lum,51,50,6608580603,1000.01,1,5952626882,897.515,4220243069,4220243069,0
mcs10_b06m_s100.A03,mcs10_b06m_s100.B03,ll_lum,54,51,6793570471,1000.02,1,4105786033,589.015,4434758901,4434758901,0
mcs10_b06m_s100.A04,mcs10_b06m_s100.B04,ll_lum,52,54,6158180995,1000.02,1,978871344,151.866,3783663318,3783663318,0
mcs10_b06m_s100.A05,mcs10_b06m_s100.B05,ll_lum,52,54,6305152122,1000.01,1,184843571,27.4741,4020559566,4020559566,0
mcs10_b06m_s100.A06,mcs10_b06m_s100.B06,ll_lum,54,54,6507522323,1000.01,1,407455796,53.1017,4069871459,4069871459,0
mcs10_b06m_s100.A07,mcs10_b06m_s100.B07,ll_lum,55,55,6168725758,1000.02,1,1727311390,265.186,3865224181,3865224181,0
mcs10_b06m_s100.A08,mcs10_b06m_s100.B08,ll_lum,51,46,7813310362,1000.01,1,2633915039,318.407,4994775679,4994775679,0
mcs10_b06m_s100.A09,mcs10_b06m_s100.B09,ll_lum,53,60,5684979020,1000.01,1,588242351,99.8766,3612403203,3612403203,0
mcs10_b06m_s70.A00,mcs10_b06m_s70.B00,ll_lum,40,40,6265702331,1000.01,1,1180956082,175.449,3881511451,3881511451,0
mcs10_b06m_s70.A01,mcs10_b06m_s70.B01,ll_lum,38,33,6545222889,1000.01,1,1146026604,160.482,4388913196,4388913196,0
mcs10_b06m_s70.A02,mcs10_b06m_s70.B02,ll_lum,41,44,5942653177,1000.01,1,236541295,34.8067,3865690525,3865690525,0
mcs10_b06m_s70.A03,mcs10_b06m_s70.B03,ll_lum,39,35,6145779484,1000.02,1,1213275834,191.586,4029282804,4029282804,0
mcs10_b06m_s70.A04,mcs10_b06m_s70.B04,ll_lum,39,38,6429316996,1000.02,1,1297671437,198.177,4303651931,4303651931,0
